target name,ever observable,always observable,fraction of time observable
TIC99869022,True,False,0.4429223744292237
TIC99834717,True,False,0.3972602739726027
TIC9837861,True,False,0.5068493150684932
TIC9828416,True,False,0.5114155251141552
TIC96291218,True,False,0.2146118721461187
TIC95129101,True,False,0.2009132420091324
TIC9392421,True,False,0.4657534246575342
TIC9348006,True,False,0.4611872146118721
TIC92783821,True,False,0.4840182648401826
TIC900715901,True,False,0.2968036529680365
TIC89759617,True,False,0.4840182648401826
TIC8967242,True,False,0.4474885844748858
TIC89643259,True,False,0.5114155251141552
TIC89510024,True,False,0.5114155251141552
TIC89389197,True,False,0.5068493150684932
TIC88996391,True,False,0.4840182648401826
TIC88992642,True,False,0.4611872146118721
TIC88840705,True,False,0.4657534246575342
TIC8767448,True,False,0.4018264840182648
TIC87090944,True,False,0.5570776255707762
TIC86396382,True,False,0.2237442922374429
TIC86280613,True,False,0.4703196347031963
TIC85293053,True,False,0.4337899543378995
TIC85242435,True,False,0.5159817351598174
TIC85031598,True,False,0.5616438356164384
TIC8400842,True,False,0.54337899543379
TIC8348911,True,False,0.4703196347031963
TIC83210867,True,False,0.4931506849315068
TIC82452140,True,False,0.4657534246575342
TIC82010657,True,False,0.5753424657534246
TIC81831095,True,False,0.589041095890411
TIC81212286,True,False,0.5251141552511416
TIC76419763,True,False,0.4794520547945205
TIC76197937,True,False,0.4703196347031963
TIC75878355,True,False,0.4657534246575342
TIC75656058,True,False,0.4703196347031963
TIC73448352,True,False,0.1735159817351598
TIC73104318,True,False,0.547945205479452
TIC71854745,True,False,0.5068493150684932
TIC71612483,True,False,0.410958904109589
TIC71431780,True,False,0.4200913242009132
TIC71347873,True,False,0.4018264840182648
TIC69997672,True,False,0.5342465753424658
TIC69679391,True,False,0.5205479452054794
TIC68152139,True,False,0.4383561643835616
TIC68035559,True,False,0.4748858447488584
TIC67926921,True,False,0.4611872146118721
TIC67666096,True,False,0.4611872146118721
TIC67646988,True,False,0.4657534246575342
TIC67418624,True,False,0.3424657534246575
TIC67309890,True,False,0.4429223744292237
TIC66783360,True,False,0.4200913242009132
TIC66445643,True,False,0.45662100456621
TIC64836837,True,False,0.3287671232876712
TIC64553698,True,False,0.2876712328767123
TIC58542531,True,False,0.1278538812785388
